Sample,X,Y,Z
771,-0.895,-0.215,0.457
772,-0.328,-0.117,1.277
773,1.461,-0.188,0.949
774,1.160,0.105,1.520
775,-0.645,0.016,1.742
776,-0.566,-0.129,0.789
777,0.770,-0.109,0.113
778,1.020,0.117,1.121
779,-0.695,0.137,1.953
780,-1.363,-0.312,0.645
781,-0.320,-0.609,-0.590
782,0.664,-0.402,0.383
783,0.090,0.059,1.621
784,-1.090,0.172,1.281
785,-0.945,0.023,0.750
786,-0.070,0.047,1.367
787,0.508,0.078,0.922
788,0.238,0.355,0.406
789,-0.605,0.652,1.770
790,0.047,0.508,1.727
791,0.699,-0.082,0.090
792,0.133,0.105,0.715
793,0.211,0.242,1.926
794,0.387,0.188,1.152
795,-0.043,-0.270,0.164
796,-0.148,-0.289,0.711
797,0.273,-0.289,0.535
798,0.207,-0.172,0.773
799,-0.891,-0.074,1.781
800,-0.805,-0.156,0.938
801,0.719,-0.211,0.219
802,0.598,0.141,1.605
803,0.047,0.141,1.355
804,-0.680,-0.125,0.074
805,-0.922,-0.043,0.969
806,0.719,0.125,1.781
807,1.363,0.023,0.141
808,0.168,0.285,1.266
809,-0.238,0.480,1.992
810,0.887,-0.078,0.176
811,0.965,-0.219,-0.844
812,-0.484,0.371,1.648
813,-0.559,0.496,1.648
814,0.797,0.234,-0.164
815,1.207,0.395,0.641
816,0.359,0.457,1.930
817,-0.184,0.125,0.645
818,-0.105,0.090,-0.195
819,0.477,0.297,1.234
820,0.809,0.570,1.938
821,0.512,0.352,0.281
822,0.258,0.441,0.293
823,0.738,0.621,1.902
824,0.883,0.488,1.516
825,0.578,0.422,0.676
826,0.820,0.676,1.305
827,1.285,0.777,1.664
828,0.625,0.527,0.785
829,0.180,0.219,0.496
830,0.391,0.242,1.180
831,0.965,0.215,0.828
832,1.070,0.312,0.602
833,-0.039,0.340,0.574
834,0.055,0.387,1.082
835,0.977,0.430,1.066
836,0.844,0.387,0.438
837,-0.160,0.461,0.973
838,-0.156,0.453,1.555
839,1.180,0.469,1.246
840,1.418,0.500,1.047
841,0.621,0.418,1.164
842,0.219,0.484,1.082
843,1.090,0.410,0.918
844,1.297,0.566,1.680
845,1.035,0.516,1.680
846,0.652,0.234,0.387
847,0.363,0.055,-0.316
848,0.316,0.312,1.086
849,1.000,0.531,1.988
850,0.945,0.375,0.898
851,-0.199,0.285,-0.059
852,-0.160,0.352,1.156
853,1.137,0.426,1.195
854,1.523,0.230,0.129
855,0.129,0.562,0.820
856,-0.246,0.707,1.891
857,1.039,0.531,1.125
858,1.316,0.371,0.484
859,0.527,0.566,1.707
860,0.730,0.797,1.773
861,1.660,0.590,0.766
862,1.121,0.656,0.773
863,-0.176,0.652,1.797
864,0.273,0.234,0.965
865,1.227,-0.191,-0.180
866,0.637,0.105,1.109
867,0.238,0.453,1.906
868,0.945,0.156,0.133
869,0.387,0.191,-0.383
870,-0.816,0.430,1.691
871,-0.191,0.535,1.820
872,1.508,0.230,0.012
873,0.973,0.371,-0.105
874,-0.156,0.574,1.309
875,0.590,0.652,1.855
876,1.781,0.551,1.492
877,1.176,0.453,1.270
878,0.203,0.395,0.898
879,0.840,0.344,0.457
880,1.715,0.547,1.215
881,1.270,0.645,1.973
882,0.113,0.453,1.113
883,-0.133,0.258,-0.051
884,0.535,0.395,0.762
885,1.145,0.512,1.918
886,0.711,0.195,0.707
887,-0.359,-0.055,-0.539
888,-0.289,0.098,0.277
889,1.148,0.461,1.602
890,1.684,0.602,1.801
891,0.484,0.520,1.234
892,-0.145,0.465,0.754
893,0.945,0.582,0.613
894,1.684,0.812,1.062
895,0.891,0.906,1.863
896,0.066,0.793,1.789
897,0.535,0.527,1.273
898,0.914,0.348,0.680
899,0.543,0.156,0.484
900,0.375,0.145,0.711
901,0.828,0.184,1.125
902,0.785,0.328,1.711
