Sample,X,Y,Z
658,0.234,-0.168,1.891
659,-0.531,0.039,1.969
660,-1.191,0.059,0.906
661,-0.020,-0.055,0.016
662,0.625,0.379,0.453
663,0.695,-0.012,1.488
664,1.160,-0.441,1.031
665,-0.531,0.082,1.270
666,0.020,-0.188,1.117
667,-0.348,0.344,-0.164
668,-0.457,0.082,0.965
669,0.398,-0.445,1.570
670,-0.098,0.117,1.539
671,-0.254,-0.094,0.492
672,0.180,0.137,0.000
673,0.270,-0.047,1.578
674,0.117,-0.258,1.941
675,-0.340,0.254,0.414
676,-0.219,-0.004,-0.039
677,0.145,0.133,1.355
678,0.266,-0.141,1.547
679,0.559,0.191,0.027
680,0.312,-0.273,1.008
681,0.125,-0.102,1.094
682,0.012,-0.047,1.418
683,0.105,-0.141,0.418
684,0.188,0.098,0.496
685,0.270,-0.398,1.965
686,-0.172,-0.172,0.836
687,-0.184,0.117,0.730
688,-0.242,0.281,1.227
689,0.074,0.391,1.066
690,0.449,0.047,0.793
691,0.062,-0.199,1.066
692,0.277,0.039,0.465
693,-0.223,0.027,1.180
694,0.230,0.070,1.523
695,0.039,-0.070,1.324
696,0.176,0.125,0.168
697,0.410,0.031,0.016
698,-0.289,-0.473,1.711
699,-0.395,-0.270,1.754
700,0.184,0.203,1.297
701,-0.281,0.488,0.371
702,0.738,-0.066,0.223
703,0.145,-0.004,1.574
704,-0.652,-0.430,1.617
705,-0.137,0.012,0.328
706,0.164,0.262,1.426
707,0.445,0.449,0.047
708,-0.180,-0.238,1.148
709,-0.348,-0.203,1.410
710,-0.191,-0.246,1.812
711,-0.234,0.223,-0.145
712,1.133,-0.113,-0.105
713,0.910,0.203,1.520
714,-0.094,-0.500,1.992
715,-0.387,-0.395,0.695
716,-0.777,-0.152,0.758
717,0.477,0.156,0.348
718,0.582,0.191,1.309
719,0.148,-0.145,1.559
720,-0.031,-0.254,1.438
721,-0.195,-0.281,1.078
722,0.160,0.184,0.422
723,0.227,0.062,0.801
724,0.492,-0.047,1.199
725,-0.355,-0.133,1.648
726,-0.340,0.000,0.543
727,0.234,0.219,0.125
728,0.309,-0.004,1.910
729,-0.074,-0.133,1.207
730,0.258,0.379,0.191
731,-0.375,-0.098,0.625
732,-0.227,-0.121,0.863
733,0.078,-0.062,1.207
734,-0.148,0.062,0.809
735,0.137,0.191,0.711
736,0.062,0.133,1.219
737,-0.234,-0.094,1.504
738,-0.398,0.008,0.723
739,-0.469,-0.203,1.293
740,0.613,0.086,1.141
741,-0.289,0.031,1.242
742,0.453,0.242,0.945
743,-0.129,-0.180,1.574
744,0.047,0.348,0.355
745,0.117,-0.082,1.168
746,0.105,0.262,0.801
747,-0.129,0.234,0.660
748,0.047,-0.113,0.680
749,-0.027,-0.062,1.527
750,0.297,0.047,0.238
751,0.133,0.016,0.484
752,0.523,-0.367,1.059
753,0.133,-0.242,1.988
754,-0.355,-0.082,0.520
755,-0.031,-0.297,0.012
756,0.430,0.070,1.109
757,0.340,0.109,1.992
758,0.055,-0.234,1.117
759,0.289,0.180,0.438
760,0.008,-0.305,0.977
761,0.191,-0.035,1.789
762,-0.098,-0.023,1.320
763,-0.246,-0.074,0.406
764,-0.145,0.336,0.512
765,-0.566,-0.090,1.352
766,0.438,0.207,0.797
767,0.859,-0.141,0.742
768,0.281,-0.160,0.684
769,0.160,-0.113,0.441
770,-0.297,-0.168,1.430
771,-0.379,0.195,1.027
772,-0.504,-0.176,0.887
773,0.582,-0.059,0.625
774,0.453,0.023,1.426
775,0.172,-0.113,1.461
776,-0.453,0.188,0.816
777,-0.984,0.023,1.328
778,-0.062,0.367,0.641
779,0.703,0.504,1.406
780,-0.188,-0.359,1.699
781,0.281,-0.207,-0.156
782,-0.168,0.305,0.707
783,-0.242,-0.035,1.207
784,0.793,0.484,0.117
785,-0.301,-0.609,1.973
786,0.793,-0.605,-0.102
787,0.086,0.539,0.141
788,-1.152,0.020,1.223
789,0.613,0.281,0.820
790,-0.223,-0.223,1.992
791,1.152,-0.379,0.035
792,0.473,0.215,-0.652
793,-0.387,-0.156,1.633
794,-0.820,0.195,1.602
795,0.348,-0.520,1.930
796,0.262,-0.086,-0.859
797,0.266,0.059,0.145
798,-0.492,0.238,1.160
799,-0.566,-0.156,1.992
800,0.383,-0.332,1.656
801,0.750,0.285,-1.395
802,0.551,0.508,-0.938
803,-0.418,-0.234,1.582
804,-0.223,-0.590,1.992
805,-0.426,-0.156,0.852
806,0.406,0.305,-1.582
807,-0.609,0.375,-0.258
808,0.285,-0.738,1.992
809,-0.066,-0.090,1.973
810,0.281,0.492,0.184
811,0.414,0.328,-0.371
812,-0.672,-0.582,1.277
813,-0.781,-0.238,1.473
814,0.473,0.559,0.910
815,0.145,0.543,0.809
816,1.199,-0.230,1.504
817,-0.105,-0.004,1.055
818,-0.246,-0.305,-0.270
819,-0.289,-0.098,0.875
820,-0.121,-0.508,1.945
821,-0.016,0.348,0.039
822,0.320,0.641,0.523
823,-0.680,-0.430,1.422
824,0.395,-1.000,1.668
825,0.559,0.512,-0.656
826,0.328,-0.070,1.441
827,0.109,0.344,1.035
828,-0.301,0.105,1.887
829,-0.355,0.121,0.598
830,0.309,-0.109,-0.035
831,-0.152,-0.066,1.652
832,0.711,-0.258,1.145
833,0.039,0.230,0.461
834,-0.141,0.379,0.340
835,0.812,-0.055,1.629
836,-0.703,-0.453,1.695
837,-0.195,-0.309,-0.301
838,0.180,-0.230,0.953
839,0.000,0.367,1.277
840,-0.297,0.016,1.254
841,0.574,0.258,0.977
842,-0.117,-0.242,1.527
843,0.371,-0.199,0.742
844,0.160,0.105,1.469
845,-0.363,0.199,0.895
846,-0.270,0.523,0.176
847,-0.184,-0.195,1.031
848,0.367,-0.566,1.938
849,0.562,0.090,0.121
850,-0.402,-0.051,1.176
851,-0.043,-0.008,-0.371
