Sample,X,Y,Z
579,0.594,0.000,0.973
580,0.160,0.219,1.605
581,-0.500,0.055,0.793
582,-0.754,-0.145,0.398
583,-0.301,-0.062,1.254
584,-0.172,-0.055,1.102
585,-0.305,-0.355,1.066
586,-0.152,-0.277,1.434
587,0.082,-0.234,0.785
588,-0.273,-0.105,0.777
589,-0.141,-0.121,0.785
590,0.113,-0.203,0.406
591,-0.094,-0.039,1.219
592,-0.332,0.184,1.914
593,0.191,0.047,0.801
594,0.641,-0.113,0.086
595,0.078,0.055,1.336
596,-0.066,0.250,1.562
597,-0.090,-0.023,0.062
598,-0.516,-0.078,0.695
599,0.188,0.020,1.926
600,0.527,-0.156,0.449
601,-0.051,-0.035,0.363
602,-0.348,0.309,1.805
603,0.004,0.258,1.414
604,0.824,-0.008,0.543
605,-0.160,0.098,0.793
606,-1.359,0.109,1.266
607,-0.145,-0.023,1.168
608,1.121,-0.098,1.012
609,0.758,-0.012,1.047
610,-0.445,0.066,0.641
611,-0.625,0.211,0.594
612,0.164,0.266,1.742
613,0.434,0.004,1.352
614,-0.230,-0.266,-0.004
615,-0.527,-0.082,-0.047
616,0.324,0.266,1.367
617,0.602,0.469,1.961
618,-0.387,-0.148,0.867
619,-1.172,-0.555,0.219
620,-0.531,-0.586,0.273
621,0.875,-0.012,1.500
622,0.543,0.340,1.891
623,-0.730,0.105,1.086
624,-0.648,-0.172,0.531
625,0.059,-0.215,1.242
626,0.168,-0.062,1.523
627,0.121,-0.020,0.945
628,-0.520,0.188,0.652
629,-0.180,0.039,0.672
630,0.684,0.066,1.730
631,0.180,-0.004,0.582
632,-0.375,-0.164,-0.129
633,-0.152,-0.117,0.590
634,0.039,0.168,1.281
635,-0.059,0.215,1.352
636,0.504,-0.145,0.707
637,0.664,-0.102,0.977
638,-0.410,0.160,1.027
639,-0.648,0.199,1.227
640,0.656,0.047,1.898
641,0.320,0.152,1.453
642,-1.000,-0.266,-0.207
643,-0.262,-0.125,0.469
644,1.066,0.281,1.918
645,0.590,0.602,1.867
646,-0.922,-0.121,0.277
647,-1.008,-0.266,-0.441
648,0.605,-0.238,0.410
649,1.160,0.328,1.629
650,-0.160,0.445,1.945
651,-0.793,-0.199,0.871
652,-0.293,-0.477,-0.453
653,0.191,-0.500,-0.477
654,0.102,0.000,1.824
655,-0.188,0.391,1.625
656,-0.082,-0.434,0.031
657,-0.113,-0.188,1.023
658,0.180,0.008,1.367
659,-0.066,0.105,1.203
660,-0.594,0.340,1.789
661,-0.695,0.246,0.766
662,0.230,0.086,0.629
663,0.500,0.090,0.934
664,-0.145,0.090,1.023
665,0.027,-0.023,1.145
666,-0.219,0.008,0.844
667,0.020,-0.176,0.098
668,-0.066,-0.234,0.129
669,-0.789,-0.008,1.926
670,-0.027,0.059,1.215
671,1.305,-0.379,-0.660
672,0.816,0.270,0.559
673,-1.027,0.609,1.949
674,-0.961,0.488,1.930
675,0.102,-0.348,0.609
676,0.992,-0.246,0.410
677,0.094,0.121,1.230
678,-0.211,0.492,1.324
679,0.258,0.398,1.207
680,-0.137,-0.078,1.285
681,-0.637,-0.348,0.652
682,-0.707,-0.539,-0.492
683,0.141,-0.176,0.441
684,1.121,0.223,1.918
685,0.125,0.438,1.582
686,-0.586,-0.234,0.410
687,-0.223,-0.266,0.902
688,0.133,-0.188,0.871
689,0.270,-0.051,0.391
690,-0.465,0.426,1.742
691,-0.191,0.496,1.840
692,0.363,-0.008,0.406
693,0.652,-0.418,0.016
694,-0.156,-0.258,1.262
695,-0.590,0.098,1.953
696,-0.543,0.102,0.711
697,-0.238,-0.281,0.312
698,0.602,-0.078,0.793
699,0.184,-0.117,0.559
700,-0.410,0.012,0.488
701,-0.555,0.355,1.312
702,0.105,0.297,1.742
703,0.672,-0.094,1.160
704,-0.293,-0.336,0.812
705,-0.711,-0.121,0.812
706,0.367,0.059,0.691
707,0.344,0.199,1.363
708,0.227,0.055,1.152
709,0.203,-0.156,1.062
710,0.164,-0.164,1.168
711,0.570,0.066,1.477
712,-0.250,0.172,0.738
713,-1.402,0.242,0.680
714,0.434,0.227,0.465
715,0.965,-0.176,-0.207
716,-0.398,0.059,1.699
717,-0.398,0.340,1.766
718,-0.398,0.340,1.766
719,0.039,-0.309,-0.125
720,0.047,-0.066,0.504
721,-0.875,0.340,1.625
722,-0.715,0.125,0.621
723,0.754,-0.414,0.816
724,0.629,-0.188,1.840
725,-0.645,-0.156,0.910
726,-0.031,-0.117,1.027
727,0.434,0.148,1.863
728,0.055,0.160,0.652
729,-0.738,-0.043,0.223
730,-0.184,0.066,0.711
731,1.059,0.336,1.141
732,0.473,0.402,1.543
733,-0.785,0.035,1.152
734,-0.938,-0.250,0.555
735,-0.316,-0.270,0.547
736,0.895,-0.254,0.051
737,0.223,0.129,1.684
738,-1.023,0.312,1.418
739,0.059,-0.250,1.441
740,0.828,-0.359,0.629
741,-0.336,-0.328,0.555
742,-0.930,0.160,1.160
743,0.367,0.234,1.191
744,1.090,0.129,1.273
745,0.227,0.223,1.703
746,-0.547,-0.113,0.641
747,0.098,-0.191,0.426
748,0.156,0.316,0.957
749,-0.754,0.418,1.527
750,-0.023,0.137,1.023
751,0.625,-0.488,-0.418
752,0.414,-0.211,0.191
753,-0.551,0.035,1.680
754,-0.781,0.473,1.793
755,-0.250,0.031,0.613
756,0.211,0.051,0.285
757,-0.398,0.109,1.090
758,-0.031,0.316,1.961
759,-0.031,0.316,1.961
760,0.125,0.012,1.043
761,0.035,-0.375,0.684
762,-0.320,0.078,1.789
763,-0.672,-0.055,0.172
764,0.379,-0.469,0.816
765,0.426,0.344,1.723
766,-0.055,-0.023,0.938
767,-0.578,0.121,1.102
768,0.141,-0.172,-0.051
769,1.078,-0.355,-0.102
770,-0.047,0.426,1.941
771,-0.762,0.273,1.008
772,-0.648,-0.426,0.410
773,1.059,-0.059,0.371
774,0.930,-0.215,0.742
775,0.094,0.328,1.906
776,-0.668,-0.297,0.277
777,-0.797,-0.363,1.457
778,0.125,0.289,1.465
779,0.168,-0.180,0.809
780,-0.012,-0.082,0.406
781,-0.352,-0.254,1.020
782,-0.152,0.328,1.902
783,0.582,0.070,0.633
784,0.301,0.035,0.145
785,-1.055,0.242,0.879
786,-0.289,0.582,1.855
787,0.250,0.621,1.168
788,0.168,0.047,0.223
789,-0.145,-0.168,0.434
790,-0.031,-0.008,0.543
791,-0.090,0.117,1.910
792,0.531,0.398,1.328
793,0.004,-0.562,-0.117
794,-0.238,-0.348,0.516
795,-0.039,-0.184,1.008
796,0.035,-0.016,1.973
797,0.168,0.156,1.590
798,-0.367,-0.594,-0.324
799,0.125,-0.320,0.430
800,0.480,0.262,1.047
801,0.371,0.492,1.980
802,0.438,0.250,0.695
803,-1.160,-0.227,-0.605
804,-1.426,-0.383,0.727
805,0.559,0.500,1.992
806,1.230,0.199,1.523
807,0.797,-0.414,-0.852
808,-0.988,-0.609,0.102
809,-1.480,0.371,1.992
810,1.094,-0.332,1.730
811,1.598,-0.703,0.145
812,-0.648,-1.031,0.230
813,-1.590,-0.016,0.836
814,0.773,-0.121,1.188
815,1.992,0.031,1.992
816,0.352,-0.398,0.461
817,-1.859,-0.902,-0.652
818,-0.750,0.023,1.449
819,-0.750,0.023,1.449
820,1.805,0.672,1.512
821,0.934,0.402,1.875
822,-1.219,0.008,1.605
823,-0.859,-0.840,-0.500
824,1.199,-1.098,-0.629
825,0.641,-0.133,1.957
826,-0.352,-0.016,1.422
827,-0.297,-1.082,0.473
828,0.570,-0.730,1.762
829,1.180,-0.711,0.223
830,0.594,-1.121,0.172
831,-0.109,-0.547,1.078
832,-0.211,-0.527,1.711
833,1.516,-0.402,1.016
834,0.961,-0.715,0.730
835,0.277,-0.504,0.613
836,-0.094,-0.598,0.906
837,-0.074,-0.242,0.492
838,-0.875,-0.148,1.438
839,0.039,0.125,1.969
840,1.406,-0.488,0.750
841,1.016,-1.074,0.383
842,-0.285,-0.656,1.652
843,-0.734,-0.402,1.387
844,0.551,-0.641,0.812
845,0.543,-1.090,0.258
846,0.012,-1.078,1.230
847,0.480,-0.738,1.820
848,0.953,-0.773,0.504
849,0.500,-1.047,0.352
850,0.141,-0.672,0.441
851,0.793,-0.855,1.488
852,1.547,-0.398,1.234
853,-0.051,-0.961,0.453
854,-1.328,-0.633,0.320
855,-0.473,-0.648,1.434
856,1.637,-0.121,1.961
857,1.590,-0.629,0.566
858,-0.102,-1.039,0.129
859,-0.949,-0.602,1.094
860,-0.656,-0.543,1.926
861,0.922,-0.516,1.422
862,1.109,-1.297,0.172
863,0.930,-1.020,-0.387
864,0.426,-1.055,-0.109
865,-0.262,-0.215,1.977
866,0.242,-0.055,1.406
867,0.797,-1.539,-1.012
868,0.539,-1.152,0.023
869,0.262,-0.496,0.703
870,0.488,-0.195,1.598
871,0.430,-0.098,1.992
872,0.250,-0.598,1.613
873,-0.039,-1.254,-0.082
874,0.941,-1.156,-0.340
875,0.660,-0.227,1.691
876,-0.273,0.699,1.738
877,-0.172,-0.574,0.414
878,1.055,-0.961,0.812
879,0.586,-1.184,0.941
880,0.082,-1.219,0.340
881,0.090,-0.879,1.570
882,0.027,-0.230,1.660
883,0.383,-0.910,-0.020
884,0.762,-1.004,-0.137
885,0.523,-0.699,1.039
886,-0.121,-0.480,1.703
887,-0.090,-0.535,1.805
888,0.816,-0.809,0.730
889,0.742,-0.812,0.445
890,-0.242,-0.578,1.355
891,-0.227,-0.316,1.965
892,0.625,-0.773,1.047
893,1.059,-1.301,0.328
894,0.586,-0.984,0.672
895,0.105,-0.539,0.871
896,0.270,-0.285,1.305
897,0.855,-0.332,1.027
898,0.973,-0.852,-0.055
899,0.359,-0.953,0.512
900,0.074,-0.418,1.879
901,0.227,-0.391,1.676
902,0.348,-0.730,0.938
903,0.020,-1.039,0.488
904,0.199,-1.043,0.824
905,0.801,-0.797,1.145
906,0.535,-0.641,1.262
907,-0.227,-0.578,1.051
908,-0.445,-0.629,0.734
909,0.160,-0.605,0.914
910,0.441,-0.441,1.133
911,0.340,-0.320,0.934
912,0.102,-0.180,0.973
913,0.129,0.043,1.438
914,0.344,-0.062,1.234
915,0.496,-0.371,0.699
916,0.457,-0.371,0.719
917,-0.039,-0.105,1.262
918,-0.121,-0.055,1.941
919,0.379,-0.312,1.199
920,0.656,-1.039,0.000
921,0.133,-1.000,0.441
922,-0.078,-0.570,1.191
923,0.594,-0.410,0.953
924,0.617,-0.445,0.500
925,-0.418,-0.395,0.586
