Sample,X,Y,Z
501,0.184,0.035,1.133
502,-0.621,-0.035,0.566
503,-0.207,0.051,0.562
504,0.516,0.391,1.656
505,0.109,0.395,1.871
506,-0.039,-0.070,0.477
507,0.156,-0.199,0.176
508,-0.242,-0.055,1.492
509,-0.352,0.047,1.586
510,0.117,-0.141,0.281
511,0.285,-0.137,0.695
512,-0.207,0.203,1.969
513,0.047,-0.090,0.496
514,0.184,-0.141,-0.008
515,-0.309,0.031,1.602
516,-0.336,-0.008,1.395
517,-0.160,-0.207,0.520
518,0.008,-0.125,1.258
519,0.082,-0.078,1.227
520,-0.219,-0.102,0.355
521,-0.484,-0.066,0.449
522,-0.227,0.039,1.266
523,0.023,0.008,1.340
524,0.066,-0.125,0.938
525,-0.105,-0.086,0.648
526,-0.105,-0.055,0.441
527,0.211,0.117,0.758
528,0.117,0.238,1.484
529,-0.137,0.254,1.719
530,0.020,0.082,0.582
531,0.297,0.258,0.297
532,0.270,0.539,1.598
533,0.176,0.441,1.836
534,0.117,-0.152,0.211
535,0.035,-0.141,0.230
536,0.105,0.223,1.344
537,0.223,0.344,1.344
538,0.059,0.215,0.988
539,-0.297,0.129,0.938
540,-0.070,-0.094,0.746
541,0.246,-0.090,0.520
542,0.070,0.227,1.352
543,-0.215,0.387,1.812
544,0.035,0.031,1.023
545,-0.008,-0.363,0.168
546,0.027,-0.484,0.672
547,0.012,-0.188,1.375
548,-0.133,-0.109,0.816
549,-0.203,-0.098,1.211
550,-0.113,-0.172,1.773
551,-0.059,-0.539,0.285
552,-0.574,-0.355,-0.031
553,-0.785,0.000,1.293
554,0.016,0.098,1.551
555,0.336,-0.160,0.754
556,-0.246,-0.164,1.160
557,-0.242,-0.074,1.418
558,0.172,-0.082,0.074
559,0.176,0.191,0.152
560,-0.234,0.570,1.832
561,-0.344,0.207,1.355
562,0.254,-0.324,0.266
563,0.410,-0.047,0.934
564,0.312,0.309,1.355
565,0.516,0.434,1.223
566,-0.074,0.340,1.121
567,-0.352,0.031,0.777
568,0.055,-0.117,0.730
569,0.191,0.059,1.398
570,-0.234,0.320,1.602
571,-0.258,0.074,0.559
572,0.277,-0.012,0.703
573,0.445,0.027,1.516
574,-0.410,-0.098,0.605
575,-0.508,-0.105,0.359
576,0.195,0.203,1.809
577,0.562,0.031,1.109
578,0.215,-0.301,-0.082
579,-0.367,-0.082,0.930
580,-0.047,0.094,1.637
581,0.527,-0.168,0.570
582,-0.156,-0.250,0.789
583,-0.703,-0.129,1.344
584,-0.430,-0.156,1.020
585,0.348,-0.195,0.992
586,0.457,-0.078,0.680
587,-0.250,0.047,0.711
588,-0.895,0.309,1.477
589,-0.332,0.203,1.902
590,0.047,-0.277,0.672
591,0.523,-0.383,-0.113
592,-0.043,0.160,0.930
593,-0.402,0.391,1.984
594,0.195,0.047,1.109
595,0.426,-0.305,0.035
596,-0.113,-0.152,0.762
597,-0.598,0.070,0.867
598,-0.250,0.180,1.082
599,0.586,0.207,1.363
600,0.496,0.070,0.883
601,-0.355,-0.121,0.648
602,-0.441,0.008,0.875
603,0.309,0.164,0.969
604,0.695,0.285,1.688
605,-0.488,0.168,1.266
606,-0.914,-0.195,0.816
607,0.512,-0.234,0.500
608,1.266,0.090,1.449
609,0.203,0.398,1.789
610,-0.992,0.062,0.648
611,-0.453,-0.223,0.219
612,0.551,-0.266,0.828
613,0.070,-0.098,1.422
614,-0.355,-0.047,0.613
615,0.094,0.000,0.492
616,0.215,0.035,1.008
617,-0.281,0.078,1.535
618,-0.703,-0.133,0.445
619,-0.297,-0.059,0.754
620,0.168,0.137,1.328
621,0.211,0.191,1.055
622,-0.141,0.250,1.574
623,-0.758,0.102,1.867
624,0.047,-0.375,0.055
625,0.465,-0.297,-0.395
626,-0.469,0.168,1.434
627,-0.203,0.477,1.949
628,0.551,-0.273,0.203
629,0.293,-0.230,0.059
630,-0.230,-0.082,0.977
631,-0.246,0.141,0.801
632,0.297,0.207,1.129
633,0.203,0.242,1.637
634,-0.043,-0.242,0.000
635,0.133,-0.281,0.285
636,-0.074,0.176,1.961
637,0.258,0.168,1.359
638,0.117,-0.238,0.164
639,-0.344,-0.270,0.137
640,-0.184,-0.078,1.438
641,0.102,0.238,1.992
642,0.141,0.004,1.102
643,0.246,-0.121,-0.227
644,-0.375,0.059,0.465
645,-0.406,0.371,1.824
646,0.270,0.285,1.504
647,-0.020,-0.184,0.422
648,-0.367,-0.254,0.168
649,-0.020,-0.051,0.473
650,0.363,0.133,1.570
651,0.520,0.254,1.820
652,-0.566,-0.023,0.953
653,-0.574,-0.293,-0.293
654,0.281,-0.117,0.121
655,-0.117,0.379,1.949
656,-0.281,0.742,1.875
657,-0.098,-0.422,-0.117
658,0.156,-0.105,0.148
659,-0.277,0.117,0.922
660,-0.348,0.141,0.965
661,0.086,0.035,1.520
662,0.180,-0.141,1.520
663,0.152,-0.652,-0.840
664,-0.125,-0.262,-0.457
665,-0.391,0.277,1.902
666,0.469,0.590,1.543
667,0.402,-0.223,-0.055
668,-0.637,0.105,1.000
669,-0.625,0.215,0.969
670,0.559,0.148,1.176
671,0.914,0.250,1.898
672,-0.230,0.203,1.289
673,-1.000,-0.324,0.508
674,0.445,-0.262,0.523
675,0.688,-0.133,0.648
676,-0.457,-0.047,1.441
677,-0.750,-0.055,1.773
678,0.113,-0.262,0.457
679,1.137,-0.340,0.000
680,0.211,0.109,0.594
681,-1.293,0.508,1.512
682,-0.195,0.453,1.254
683,0.785,0.316,1.535
684,-0.246,0.141,1.250
685,-0.664,-0.207,-0.355
686,-0.289,0.012,0.098
687,0.297,0.199,1.992
688,0.227,0.184,0.957
689,-0.547,-0.930,-0.215
690,-0.219,-0.414,1.461
691,0.383,-0.094,1.316
692,-0.031,0.215,1.418
693,-0.637,0.117,0.793
694,0.047,0.055,1.141
695,0.559,-0.059,0.902
696,0.238,-0.070,0.270
697,0.016,0.188,0.055
698,-0.234,0.516,1.801
699,-0.055,0.414,1.977
700,0.641,-0.453,0.520
701,0.070,-0.625,-0.797
702,-0.691,-0.020,1.059
703,-0.246,0.418,1.984
704,0.324,0.359,0.969
705,0.535,-0.500,0.520
706,0.008,-0.285,1.094
707,-0.215,-0.301,0.879
708,0.246,0.059,1.535
709,-0.195,0.340,1.469
710,-0.387,0.293,0.922
711,0.477,0.160,0.402
712,0.262,0.035,0.316
713,-0.148,0.156,1.824
714,-0.312,0.430,1.590
715,-0.480,-0.375,-0.250
716,-0.277,-0.152,0.309
717,-0.344,-0.102,0.949
718,0.195,-0.262,0.523
719,0.535,-0.227,1.305
720,-0.293,-0.035,1.125
721,-0.445,-0.074,0.820
722,-0.016,0.172,1.629
723,-0.316,0.156,1.082
724,-0.180,-0.004,0.520
725,-0.203,0.184,1.426
726,0.164,0.391,1.453
727,0.848,0.215,0.781
728,0.742,0.051,1.441
729,-0.445,0.109,1.031
730,-1.004,0.047,0.582
731,-0.578,0.012,1.055
732,0.602,-0.043,0.840
733,0.508,-0.152,0.430
734,-0.219,-0.250,0.832
735,0.301,-0.324,1.000
736,0.238,-0.355,0.453
737,-1.035,0.016,1.656
738,-0.203,-0.145,0.828
739,0.863,-0.195,0.234
740,0.516,0.281,1.375
