Sample,X,Y,Z
615,0.289,0.281,1.289
616,0.160,0.102,1.105
617,-0.250,-0.254,0.801
618,-0.133,-0.406,0.379
619,0.387,-0.203,1.145
620,0.348,-0.004,1.582
621,-0.449,-0.074,0.781
622,-0.770,-0.461,0.098
623,-0.281,-0.371,0.520
624,0.707,-0.066,1.719
625,0.645,0.410,1.961
626,-0.543,0.258,1.133
627,-0.266,-0.090,-0.238
628,0.113,0.027,-0.035
629,0.211,0.254,1.891
630,0.008,0.664,1.785
631,-0.270,-0.559,-0.129
632,0.055,-0.207,-0.105
633,0.699,0.023,0.027
634,0.570,0.184,1.062
635,-0.527,0.352,1.992
636,-1.098,0.020,1.160
637,-0.102,-0.789,-0.859
638,1.156,-0.172,0.434
639,1.156,-0.172,0.434
640,0.410,0.543,1.992
641,-0.535,0.895,1.801
642,-0.504,-0.117,0.191
643,-0.254,-0.289,-0.125
644,-0.043,-0.047,0.434
645,0.102,0.066,1.324
646,-0.227,0.172,1.719
647,-0.219,0.090,1.469
648,0.391,-0.137,-0.148
649,0.281,-0.168,-0.184
650,-0.953,0.164,1.891
651,-0.801,0.543,1.492
652,0.426,-0.574,-0.289
653,0.727,-0.062,0.676
654,-0.020,0.324,1.203
655,-0.598,0.207,1.434
656,-0.621,0.121,1.871
657,0.094,-0.250,0.633
658,0.781,-0.703,-0.395
659,-0.180,-0.137,1.117
660,-0.492,0.324,1.359
661,0.344,0.109,1.062
662,0.332,0.086,1.562
663,0.164,-0.180,0.594
664,-0.332,-0.449,-0.043
665,-0.066,0.047,0.836
666,0.691,0.438,1.660
667,0.156,0.574,1.992
668,-0.480,0.027,1.434
669,-0.430,-0.488,-0.332
670,0.035,-0.363,-0.203
671,0.578,0.238,1.836
672,-0.254,0.656,1.844
673,-0.844,-0.289,0.613
674,0.402,-0.602,-0.035
675,0.789,-0.398,0.113
676,-0.328,0.254,1.676
677,-1.066,0.609,1.461
678,-0.484,0.039,1.250
679,0.805,0.102,1.082
680,0.492,-0.223,0.016
681,-0.176,-0.133,0.730
682,-0.148,0.578,1.352
683,-0.098,0.488,1.297
684,0.438,0.090,1.992
685,0.270,-0.250,0.535
686,-0.969,-0.809,-0.609
687,-0.164,-0.195,1.160
688,0.781,0.465,1.992
689,0.793,0.184,0.652
690,-0.078,-0.660,-0.348
691,-0.961,-0.359,1.711
692,-0.055,0.090,1.051
693,0.207,-0.418,0.043
694,-0.758,0.141,1.680
695,0.297,0.652,0.750
696,0.559,-0.074,-0.191
697,0.086,-0.090,1.492
698,-0.109,0.305,1.809
699,-0.918,-0.180,0.270
700,-0.473,-0.367,0.172
701,0.090,0.277,1.855
702,0.414,0.535,0.809
703,0.168,-0.309,0.508
704,0.152,-0.133,1.414
705,-0.508,-0.215,1.152
706,-0.422,0.125,1.211
707,0.781,-0.066,0.543
708,-0.270,0.277,1.566
709,-1.008,0.430,1.480
710,0.469,-0.203,-0.293
711,1.035,-0.109,0.883
712,0.051,0.672,1.992
713,-0.586,0.441,1.137
714,-0.305,-0.262,-0.020
715,0.105,-0.383,0.840
716,-0.285,0.250,1.141
717,-0.078,-0.398,0.031
718,0.426,-0.184,1.512
719,0.582,0.246,1.633
720,-0.031,-0.215,0.719
721,-0.324,-0.215,0.648
722,-0.422,-0.223,1.020
723,-0.285,0.332,1.434
724,0.176,-0.035,0.496
725,0.125,-0.312,1.066
726,0.543,0.203,1.516
727,-0.414,-0.371,0.402
728,-0.273,-0.133,1.305
729,0.199,0.043,0.512
730,-0.402,0.043,0.719
731,0.113,0.449,1.848
732,0.262,0.211,0.582
733,0.586,-0.152,0.324
734,-0.430,0.375,1.727
735,-0.605,0.148,1.031
736,0.156,-0.094,0.457
737,0.125,0.000,1.141
738,-0.402,0.172,1.875
739,-0.402,0.172,1.875
740,-0.676,0.004,0.711
741,-0.387,-0.461,0.664
742,0.004,0.230,1.598
743,0.234,0.172,0.152
744,-0.348,-0.500,0.133
745,0.211,0.203,1.992
746,0.309,0.145,1.387
747,-0.129,-0.059,0.977
748,-0.301,0.145,0.273
749,-0.148,0.109,0.238
750,0.633,0.551,1.867
751,0.859,0.395,1.633
752,-0.742,-0.180,0.426
753,-1.180,-0.484,0.824
754,1.062,-0.070,0.934
755,1.602,-0.258,0.727
756,-0.609,0.043,1.301
757,-1.328,-0.262,0.629
758,-0.434,-0.266,0.672
759,0.668,-0.078,1.293
760,0.812,-0.262,0.164
761,-0.707,-0.355,1.219
762,-0.762,0.219,1.949
763,0.512,0.164,0.785
764,0.949,-0.102,0.820
765,-0.258,0.262,0.949
766,-0.992,0.094,0.961
767,-0.398,0.422,1.688
768,0.883,0.242,0.992
769,0.324,0.211,-0.035
770,-0.180,-0.445,0.660
771,-0.672,0.445,1.992
772,-0.176,-0.102,0.863
773,0.590,-0.504,-0.672
774,-0.238,-0.355,0.359
775,-0.762,0.352,1.992
776,0.129,0.281,1.102
777,0.391,-0.367,1.473
778,0.391,-0.367,1.473
779,0.496,0.145,0.168
780,-0.367,0.039,-0.809
781,-0.613,0.223,1.816
782,0.652,1.055,1.867
783,0.270,-0.656,-0.441
784,-0.410,-0.676,-0.457
785,0.129,-0.117,0.562
786,0.191,0.543,1.969
787,0.152,0.645,1.859
788,-0.652,-0.344,0.570
789,-0.852,-0.883,-1.141
790,-0.027,-0.793,0.242
791,1.055,0.406,1.992
792,0.914,0.383,1.500
793,-1.043,-0.266,0.551
794,-1.633,-0.242,0.160
795,0.648,-0.414,0.043
796,1.461,0.340,1.852
797,-0.168,0.797,1.973
798,-0.742,0.008,0.395
799,0.344,-0.105,0.305
800,0.906,0.277,0.141
801,0.164,-0.133,1.383
802,-1.109,0.594,1.949
803,-0.980,-0.164,0.617
804,0.758,-0.230,-0.707
805,0.727,0.020,1.746
806,-0.645,0.484,1.359
807,-0.098,-1.238,1.008
808,0.168,-0.062,1.992
809,0.395,-1.020,0.598
810,1.160,-1.520,0.527
811,0.473,-0.695,1.668
812,0.953,-1.367,0.281
813,0.988,-1.191,1.527
814,0.453,-1.125,1.484
815,1.434,-1.941,-0.516
816,1.762,-1.945,-1.172
817,0.285,-1.566,0.586
818,0.836,-0.703,0.922
819,1.164,-1.172,0.645
820,0.688,-1.133,0.562
821,-0.043,-1.574,-0.328
822,-1.262,-0.820,1.051
823,0.625,-0.207,1.105
824,0.719,-0.293,0.301
825,-0.980,-0.422,1.867
826,-0.359,0.266,1.621
827,0.043,-0.910,-0.090
828,-0.426,-0.461,1.406
829,-1.129,0.246,1.992
830,0.137,-0.215,1.883
831,1.457,-0.445,1.684
832,1.082,-0.832,-0.375
833,-0.910,-0.871,-0.258
834,-0.578,-0.059,1.953
835,1.566,0.219,1.555
836,1.449,-1.051,0.113
837,0.086,-0.543,-0.230
838,-0.598,-0.477,0.246
839,1.297,-0.051,1.965
840,1.641,0.301,1.621
841,0.758,-1.160,-0.281
842,-0.137,-0.941,0.156
843,0.555,-0.691,1.008
844,1.191,-0.617,1.746
845,0.613,-0.527,1.926
846,0.676,-1.328,0.316
847,1.000,-1.938,-1.352
848,0.871,-1.754,0.250
849,0.246,-0.977,1.895
850,-0.234,-0.969,1.922
851,0.242,-1.160,0.750
852,0.719,-1.262,0.023
853,0.121,-0.820,0.461
854,-0.191,-0.441,0.773
855,0.207,-0.145,1.055
856,-0.234,-0.008,1.664
857,-0.391,-0.164,1.992
858,-0.270,-0.688,1.129
859,-0.230,-1.203,0.695
860,-0.012,-0.734,1.031
861,-0.375,-0.383,0.957
862,-0.320,-0.324,1.438
863,0.406,-0.512,0.793
864,0.945,-1.242,0.172
865,0.410,-1.113,1.391
866,0.227,-0.852,1.184
867,0.922,-0.949,0.488
868,1.207,-0.465,1.395
869,1.016,-0.273,1.203
870,0.375,-0.555,1.133
871,0.734,-0.414,1.492
872,1.430,-0.574,0.418
873,0.703,-0.309,0.875
874,0.266,0.121,1.477
875,0.766,-0.141,0.977
876,1.180,-0.520,1.000
877,0.922,-0.762,1.035
878,-0.223,-1.004,0.797
879,-0.828,-0.984,0.973
880,-0.062,-0.801,1.164
881,0.887,-1.113,0.719
882,0.730,-1.418,0.488
883,-0.047,-1.383,0.680
884,-0.277,-1.133,1.309
885,0.297,-0.664,1.840
886,0.387,-0.605,0.855
887,-0.273,-0.762,0.375
888,-0.523,-0.289,1.105
889,-0.043,-0.141,1.398
890,0.379,-0.328,1.695
891,0.293,-0.574,1.160
892,0.016,-1.070,0.320
893,0.066,-0.965,0.465
894,0.590,-0.676,0.914
895,0.516,-0.629,1.191
896,0.238,-0.871,1.020
897,0.551,-1.148,0.387
898,1.035,-1.102,0.289
899,0.844,-0.578,1.445
900,0.457,-0.215,1.973
901,0.922,-0.492,1.391
902,1.430,-0.680,0.562
903,0.918,-0.457,0.152
904,-0.105,0.082,0.684
905,-0.219,0.523,1.512
906,0.043,0.441,1.410
907,0.031,0.039,0.391
908,-0.340,-0.039,0.070
909,-0.641,0.523,1.281
910,-0.840,0.984,1.992
911,-0.930,0.781,1.242
912,-0.855,0.297,0.566
913,-0.688,0.324,1.211
914,-0.449,0.461,1.867
915,-0.504,0.266,1.594
916,-0.543,-0.078,1.094
917,-0.133,-0.391,0.730
918,0.391,-0.512,0.594
919,0.496,-0.461,0.855
920,0.113,-0.371,0.891
921,0.207,-0.398,0.812
922,0.750,-0.484,0.383
923,0.652,-0.508,0.379
