Sample,X,Y,Z
705,0.238,0.223,1.590
706,-0.184,0.023,1.160
707,0.047,0.195,0.438
708,-0.629,0.250,0.230
709,0.199,0.316,1.598
710,0.598,0.383,1.816
711,-0.398,-0.293,0.434
712,-0.359,-0.215,0.879
713,0.199,0.027,0.711
714,0.746,0.027,0.570
715,-0.469,0.242,1.043
716,-0.492,-0.164,0.727
717,0.211,-0.297,1.098
718,0.094,-0.340,1.656
719,0.035,-0.395,0.816
720,0.211,-0.016,0.438
721,0.168,0.363,1.219
722,0.137,0.418,1.371
723,-0.359,0.000,1.199
724,-0.328,-0.277,0.406
725,-0.527,-0.188,1.277
726,-0.445,0.398,1.453
727,-0.180,0.277,0.648
728,0.309,0.312,0.633
729,0.152,-0.113,0.758
730,-0.781,-0.148,1.688
731,-0.543,-0.176,0.770
732,-0.016,-0.250,0.836
733,0.109,0.227,1.355
734,0.246,0.078,0.461
735,0.188,-0.121,0.316
736,0.547,-0.121,1.457
737,0.613,0.250,1.246
738,-0.324,0.008,1.555
739,0.270,0.215,1.539
740,0.340,0.109,0.293
741,-0.840,0.164,1.121
742,0.121,0.438,1.578
743,0.805,-0.078,-0.410
744,-0.383,-0.352,1.035
745,0.090,0.258,1.785
746,-0.047,-0.609,-0.445
747,-0.914,-0.469,0.434
748,-0.414,0.133,1.527
749,0.141,0.020,0.781
750,0.660,-0.172,0.996
751,0.469,0.152,1.293
752,-0.273,-0.066,0.871
753,-0.598,-0.082,1.258
754,-0.188,-0.094,0.945
755,0.309,-0.137,0.637
756,0.289,0.219,0.816
757,-0.578,0.145,1.320
758,-0.152,0.254,1.254
759,0.363,0.090,0.977
760,-0.434,0.207,0.789
761,-0.727,-0.211,0.227
762,-0.430,0.258,1.328
763,0.637,0.242,1.637
764,1.031,0.000,0.797
765,-0.621,-0.449,1.090
766,-1.234,0.203,1.062
767,-0.016,0.105,0.340
768,1.277,-0.012,0.574
769,-0.242,0.516,1.938
770,-1.184,0.207,1.137
771,0.465,-0.316,1.176
772,1.125,0.125,0.867
773,-0.504,-0.145,0.605
774,-0.559,0.180,1.102
775,0.438,0.152,1.250
776,0.340,0.098,1.039
777,-0.504,-0.266,0.691
778,-0.234,-0.188,0.613
779,0.621,-0.379,0.426
780,0.430,0.000,1.051
781,-0.258,-0.055,1.312
782,-0.348,0.043,0.801
783,0.332,0.020,1.418
784,0.262,-0.023,0.879
785,-0.234,-0.059,0.332
786,-0.438,0.070,1.551
787,-0.094,0.324,1.457
788,0.398,-0.070,1.676
789,-0.609,-0.160,0.488
790,-0.051,-0.789,-0.363
791,-0.102,-0.074,1.602
792,-0.629,0.789,1.746
793,-0.188,0.043,0.414
794,0.324,-0.234,-0.410
795,0.047,-0.324,0.902
796,-0.215,0.348,1.223
797,-0.109,0.031,1.719
798,0.148,0.453,1.324
799,0.582,-0.422,-0.578
800,0.203,0.000,0.922
801,-0.297,0.559,1.992
802,0.371,0.348,0.992
803,0.344,-0.391,0.066
804,-0.750,-0.246,1.520
805,0.066,0.152,1.859
806,0.914,0.066,1.645
807,0.500,-0.281,0.633
808,-0.289,-0.473,-0.480
809,-1.281,-0.191,0.848
810,0.020,0.363,1.992
811,1.426,-0.145,0.793
812,0.152,-1.016,-1.156
813,-1.469,-0.254,0.387
814,-0.270,0.484,1.867
815,1.293,0.305,1.961
816,0.711,-0.336,0.727
817,-1.586,-0.539,-0.078
818,-0.738,-0.352,0.266
819,1.191,0.379,1.992
820,1.047,0.402,1.617
821,-0.312,-0.930,0.426
822,-0.723,-0.867,0.027
823,0.387,-0.941,-0.438
824,0.926,-0.465,1.539
825,-0.094,0.219,1.797
826,-0.992,-0.781,0.906
827,0.535,-0.570,-0.461
828,1.410,-1.059,0.191
829,0.418,0.059,1.828
830,-0.496,-0.047,1.410
831,0.742,-0.367,0.629
832,0.719,-0.133,0.969
833,-0.727,0.129,0.609
834,0.246,-0.102,1.641
835,1.184,-0.262,0.895
836,0.555,-0.926,0.988
837,-0.152,-0.457,1.590
838,-0.527,-0.512,1.941
839,1.199,-0.684,0.902
840,0.898,-1.207,0.137
841,-1.371,-0.828,0.430
842,-1.586,-0.707,0.645
843,1.125,-0.805,1.141
