Sample,X,Y,Z
674,-0.160,-0.035,0.883
675,-0.672,-0.191,0.852
676,0.168,-0.445,0.539
677,0.883,-0.664,0.016
678,0.309,-0.441,1.016
679,-0.805,0.094,1.930
680,-0.348,-0.082,0.828
681,0.871,-0.020,0.148
682,0.293,0.266,1.414
683,-0.230,0.406,1.543
684,-0.047,0.336,0.410
685,0.367,0.316,1.246
686,0.488,0.270,1.945
687,-0.332,-0.164,1.008
688,-0.750,-0.371,0.590
689,0.082,-0.344,0.457
690,0.324,-0.047,0.332
691,0.043,-0.004,0.977
692,-0.199,0.016,1.727
693,-0.145,-0.180,1.461
694,0.031,-0.262,0.250
695,-0.570,0.125,0.043
696,-0.617,0.438,1.113
697,-0.062,0.574,1.859
698,0.215,0.246,1.664
699,0.109,-0.078,1.285
700,0.004,-0.105,0.406
701,-0.277,0.113,0.016
702,0.164,0.324,1.148
703,-0.176,0.316,1.988
704,-0.461,-0.133,1.305
705,0.129,-0.484,-0.426
706,0.285,0.137,0.543
707,-0.086,0.641,1.992
708,-0.051,0.211,0.527
709,-0.566,-0.023,-0.113
710,-0.586,0.062,1.871
711,0.410,0.039,0.984
712,0.504,0.020,-0.590
713,-0.781,0.328,1.320
714,-0.164,0.418,1.930
715,1.367,-0.488,0.129
716,0.395,-0.484,0.176
717,-0.887,-0.234,1.051
718,-0.551,-0.164,0.645
719,0.980,0.000,1.539
720,0.766,-0.078,1.785
721,-0.270,-0.508,-0.004
722,-0.566,-0.395,-0.473
723,-0.184,0.012,1.285
724,0.703,0.281,1.992
725,0.117,-0.379,0.875
726,-1.309,-0.730,-0.727
727,-0.941,-0.445,0.016
728,1.379,-0.012,1.570
729,0.715,0.441,1.992
730,-1.207,0.008,1.180
731,-0.730,-0.332,-0.410
732,0.367,0.070,0.461
733,0.746,0.594,1.992
734,-0.289,0.715,1.348
735,-0.703,0.352,0.430
736,-0.062,0.133,0.637
737,0.418,-0.051,0.070
738,0.613,-0.117,0.281
739,-0.312,0.348,1.867
740,-0.688,0.211,1.797
741,-0.156,-0.426,-0.031
742,0.773,-0.426,-0.359
743,0.094,0.117,1.516
