Sample,X,Y,Z
928,0.055,-0.016,1.020
929,0.059,-0.016,1.000
930,0.047,-0.012,0.980
931,0.047,-0.016,1.008
932,0.043,-0.020,1.035
933,0.043,-0.012,1.000
934,0.051,-0.012,1.004
935,0.059,-0.004,0.992
936,0.078,-0.016,1.012
937,0.066,-0.012,0.992
938,0.051,-0.008,0.996
939,0.035,-0.023,1.008
940,0.016,-0.031,1.000
941,0.055,-0.004,1.008
942,0.055,-0.008,1.012
943,0.059,-0.016,1.035
944,0.070,-0.012,0.988
945,0.070,-0.016,1.016
946,0.051,-0.020,1.023
947,0.039,-0.023,1.012
948,0.027,-0.020,1.012
949,0.047,-0.020,1.004
950,0.062,-0.016,1.020
951,0.055,-0.023,1.000
952,0.047,-0.012,0.992
953,0.055,-0.016,1.020
954,0.055,-0.020,1.020
955,0.055,-0.020,1.016
956,0.043,-0.020,1.020
957,0.039,-0.020,0.988
958,0.051,-0.008,1.004
959,0.047,-0.012,1.016
960,0.051,-0.008,1.059
961,0.051,-0.004,0.988
962,0.055,-0.016,1.000
963,0.066,-0.012,0.992
964,0.055,-0.020,1.016
965,0.035,-0.008,1.023
966,0.031,-0.016,1.004
967,0.043,-0.004,1.004
968,0.055,-0.008,0.988
969,0.055,-0.012,1.004
970,0.066,-0.012,1.016
971,0.062,-0.012,1.004
972,0.059,-0.020,1.023
973,0.055,-0.020,1.004
974,0.039,-0.020,0.996
975,0.035,-0.023,1.000
976,0.043,-0.023,1.020
977,0.051,-0.023,1.023
978,0.051,-0.016,1.020
979,0.047,-0.016,1.016
980,0.047,-0.023,1.047
981,0.059,-0.016,1.000
982,0.055,-0.008,1.023
983,0.047,-0.023,1.016
984,0.047,-0.008,1.004
985,0.062,-0.016,1.004
986,0.047,-0.008,1.008
987,0.055,-0.008,1.004
988,0.035,-0.004,0.996
989,0.047,-0.016,1.008
990,0.059,-0.016,1.000
991,0.051,-0.012,0.988
992,0.055,-0.023,1.000
993,0.051,-0.023,0.996
994,0.055,0.000,0.996
995,0.062,-0.012,1.004
996,0.051,-0.008,1.016
997,0.055,-0.004,1.000
998,0.066,-0.012,1.004
999,0.066,-0.020,1.012
Rate 1333, overflows 0
