Sample,X,Y,Z
903,0.027,-0.012,0.992
904,0.023,-0.020,1.043
905,0.020,-0.027,1.012
906,0.031,-0.016,0.973
907,0.066,-0.016,0.977
908,0.078,0.000,0.996
909,0.082,0.000,1.020
910,0.055,0.008,1.004
911,0.035,0.004,1.000
912,0.047,-0.020,0.996
913,0.047,-0.023,1.000
914,0.047,-0.047,1.008
915,0.039,-0.031,0.996
916,0.039,-0.023,1.020
917,0.031,-0.008,1.000
918,0.043,-0.008,1.000
919,0.047,-0.016,1.023
920,0.062,-0.012,0.938
921,0.051,-0.039,1.004
922,0.047,-0.039,1.004
923,0.035,-0.020,0.992
924,0.027,-0.016,1.004
925,0.043,-0.008,0.996
926,0.055,-0.012,1.012
927,0.074,-0.012,1.020
928,0.062,-0.008,0.992
929,0.043,-0.012,1.004
